Idno,Username,created_at,tweets,followers,friends,Label,Tweet
21255,MoffaLoredana,12-04-13 22:20,21,132840,37,0,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy \VALENTINES DAY\"" in advance"""
6565,marcodignazio1,21-11-11 14:44,3,383955,135,0,How much u trying to get?
44334,luigiderosa17,01-07-12 14:57,34242,111795,3337,0,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit
45347,FrancescoCoffa3,01-02-18 8:35,0,106620,27,0,I like you peoples very much:) but am very shy pa.
29152,Giusepp94690089,01-02-18 8:34,0,137040,54,0,So how are you really. What are you up to. How's the masters. And so on.
5457,Emanuel03752981,01-02-18 8:24,0,109065,5,0,I can do that! I want to please you both inside and outside the bedroom...
49001,Massimi52280471,01-02-18 8:20,0,94845,4,0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
30385,lilloterra,10-05-12 13:33,236,65565,179,0,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life
21994,giamp69,10-02-12 8:41,0,68235,6,0,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?
24223,viniefini,01-02-18 8:15,1,92715,83,0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear"""
42968,Filippo17326717,01-02-18 8:16,0,49230,159,0,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know."
38242,MaryaBruno,22-11-11 8:47,997,89520,678,0,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP
1908,concas_elisa,25-10-15 14:33,6538,125385,2216,0,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.
24486,ZanattaPaolo,01-02-18 8:13,0,96630,72,0,Is ur lecture over?
37719,7LDistribuzioni,26-03-15 21:05,41,125865,145,0,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ‹¨«_ cut ur hair. 
14119,abram_luigi,31-01-18 15:57,1,39825,106,0,Yun buying... But school got offer 2000 plus only...
29927,RiccardoPalma9,01-02-18 7:50,9,10005,160,0,I just cooked a rather nice salmon a la you
36828,Paolo86887312,01-02-18 7:49,0,114750,67,0,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
9432,Peppe45613861,25-01-18 14:30,1,80100,104,0,how tall are you princess?
47501,Bosslela,21-10-11 23:55,207,134070,36,0,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come..."
25692,annachiara_aie,02-02-15 14:04,1,77040,53,0,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?
4748,DMirkoibiza,19-02-14 21:30,13,110550,50,0,If we win its really no 1 side for long time.
26659,GabryMonto,29-03-12 19:36,5128,160500,605,0,Boo what time u get out? U were supposed to take me shopping today. :(
49952,piccolotempo,28-01-18 15:45,118,61395,52,1,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
16476,MMigliuri,01-02-18 7:24,3,63480,69,0,My birthday is on feb  &lt;#&gt;  da. .
14594,mosstroymart,23-01-18 12:22,29,81510,1710,0,Do you know when dad will be back?
3302,zizzanic,14-05-11 18:12,6,98685,52,1,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls‹¨«1/minMobsmoreLKPOBOX177HP51FL
18636,nicolacarozza,30-03-11 10:04,117,66165,242,0,Dont worry. I guess he's busy.
27871,maria_merendino,01-02-18 7:19,0,69870,124,0,"Aight, I'll hit you up when I get some cash"
35578,rosamar65660788,01-02-18 7:19,1,53295,103,0,I sent lanre fakeye's Eckankar details to the mail box
3663,TalismanoNicola,28-11-16 20:37,4948,103365,735,1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records"
34733,eyesdefence,01-02-18 7:09,22,56970,271,1,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
12710,Cristia20149954,17-02-17 8:27,1,125820,6,0,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?"
27125,freeteenb716,01-02-18 7:16,0,94695,76,0,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
34227,hsgfjgjf,01-02-18 7:14,0,86415,62,0,"It'll be tough, but I'll do what I have to"
22169,alexisa74,04-10-12 20:48,266,86865,64,0,I'm working technical support :)voice process.networking field.
46870,Liliana19541,01-02-18 7:10,0,142785,78,0,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
31664,MarchioniMauro,10-04-13 20:18,1,155700,36,0,I think u have the wrong number.
35153,AntonioMarcucc2,01-02-18 6:52,2,30210,26,0,Match started.india  &lt;#&gt;  for 2
41335,Paola22347769,01-02-18 6:59,0,24765,83,0,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx"
6904,Grazia72839891,01-02-18 6:54,1,108105,46,0,Short But Cute: \Be a good person
27379,AdelfoZaccanti,27-10-16 6:54,1,130440,7,0,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.
43807,Messi62196091,13-02-17 18:50,2143,64305,2781,0,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOOD NIGHT"""
12898,rivieccii,01-02-18 6:38,0,52785,89,1,Please CALL 08712402902 immediately as there is an urgent message waiting for you.
32066,zufotto,16-12-10 13:54,206,100050,222,1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
40955,SamueleClerici,25-02-13 22:49,21,132870,90,0,&lt;#&gt;  w jetton ave if you forgot
41999,Anna08498704,01-02-18 6:17,0,70155,66,0,No de.am seeing in online shop so that i asked.
16991,Luciacamilla,15-04-10 19:41,42,64920,700,0,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk."
35505,DallanAndie,01-02-18 6:21,1,373800,143,0,What he said is not the matter. My mind saying some other matter is there.
6428,CmgNotorius,01-02-18 6:14,0,137760,21,0,Convey my regards to him
39358,VokalMusik,21-02-12 18:48,818,53145,416,1,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15
9177,nuhpasa222,01-02-18 6:13,1,105930,78,0,You dont know you jabo me abi.
20348,GiuliaAldrigo,13-01-10 10:16,4,30480,87,0,As usual u can call me ard 10 smth.
48318,icaro_adelia,01-02-18 6:03,0,14340,173,1,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls ‹¨«1/minMobsmoreLKPOBOX177HP51FL
6027,claudiabaciotti,08-04-12 17:41,0,99075,43,0,Pandy joined 4w technologies today.he got job..
37766,inutiledelete,01-02-18 5:52,0,3465,94,0,"Uh, heads up we don't have THAT much left"
42398,smemorina_fata,21-06-17 16:57,79,192780,153,1,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
39780,michael_nbc,23-10-09 1:49,6574,521430,432,0,Am also doing in cbe only. But have to pay.
37754,StefanoEmanuele,07-11-15 9:37,5,161535,36,0,What should i eat fo lunch senor
26750,BertoniOliviero,24-06-14 18:21,0,103020,53,0,There are no other charges after transfer charges and you can withdraw anyhow you like
23701,Parodiangelo1,29-01-18 15:00,4,13560,2,0,what are your new years plans?
35017,skitty1900,24-01-18 4:31,0,153000,37,0,Am not interested to do like that.
11326,marco00522962,01-02-18 5:01,0,217410,125,0,Ha ha - had popped down to the loo when you hello-ed me. Hello!
43914,Elena61742076,01-02-18 4:59,0,104745,140,0,"I shall book chez jules for half eight, if that's ok with you?"
31135,sfmpyuthan,28-01-18 5:38,20,99180,1061,0,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
34515,leobollett,17-05-11 16:53,10901,222720,209,0,You're right I have now that I think about it
26540,AieTrive,15-09-14 18:37,14290,310998,2823,0,Lol where do u come up with these ideas?
33448,barbara_golino,01-02-18 3:09,3,387315,472,0,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !"
10916,ranaus153,01-02-18 3:10,1,300575,84,1,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again
45206,nik22175694,05-01-18 4:01,0,285644,1,0,True. Its easier with her here.
28938,Marco29212280,01-02-18 2:11,1,263720,84,0,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
21058,ramazanwlbogac,01-02-18 2:14,0,115633,105,0,Feel like trying kadeem again? :V
40445,portee_rosenda,01-02-18 2:06,51,68795,172,0,I am not having her number sir
24245,sebasti44392425,01-02-18 1:59,0,89387,32,1,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
11882,MaurellaOscar,06-12-13 21:46,0,125408,42,0,Ok i shall talk to him
31268,igornunhez,01-12-10 16:26,4935,142067,1016,0,I'll talk to the others and probably just come early tomorrow then
33140,Serecene1,01-02-18 1:52,0,89170,68,1,"Congratulations! Thanks to a good friend U have WON the ‹¨«2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
10962,SerenaRagazzo,29-08-13 11:43,3302,639375,175,0,No. I.ll meet you in the library
2876,SimoS1992,01-02-18 1:18,0,240096,59,0,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever...."
3553,vito_carlo,01-02-18 1:23,0,170115,135,1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
40381,ksissoko995s,01-02-18 1:16,0,181600,122,0,Sitting ard nothing to do lor. U leh busy w work?
37631,di_campi,01-04-12 21:40,6,107833,19,0,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
25438,serkansarigil38,01-02-18 1:03,1,26999,70,0,"\Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx\"""""
17812,teenmenha493,01-02-18 0:56,0,89153,60,0,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldn‹¨«‹¨«t make ur b‹¨«‹¨«day 2 hun!"
24377,Michele74084821,29-01-18 20:58,0,43615,17,0,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.
41616,NikewilderKO,27-06-13 15:26,1866,34830,1906,0,Meeting u is my work. . . Tel me when shall i do my work tomorrow
40169,Debss24,15-03-14 14:21,3,140557,78,0,Dude sux for snake. He got old and raiden got buff
13155,Giovann14814684,12-08-17 18:28,161,125133,20,0,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
18431,FrancescoPotera,10-12-12 15:51,329,97540,1458,0,Yes fine 
19674,fededaguanno,18-10-10 4:21,270,288459,187,0,"sry can't talk on phone, with parents"
49656,repat18,01-02-18 0:36,1,538444,136,0,Nvm take ur time.
48605,angela26119258,01-02-18 0:33,0,123796,3,0,I cant pick the phone right now. Pls send a message
7535,africa_di,01-02-18 0:23,2,168112,3,0,Thanx but my birthday is over already.
36153,giannigur,01-02-18 0:20,14,44976,98,0,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that
24245,eneswlmadenci,01-02-18 0:20,0,234826,105,0,I'm hungry buy smth home...
2368,chiccola83,01-02-18 0:13,0,24470,113,0,Dunno da next show aft 6 is 850. Toa payoh got 650.
5705,giampi71264187,01-02-18 0:12,0,81644,165,1,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
38607,FloccoKarki,11-08-14 22:49,46,24892,146,0,I'm home...
6521,Danip81125074,01-02-18 0:00,0,90696,151,0,Ok lor... But buy wat?
23479,LobotoMya,31-01-18 23:35,0,204491,70,0,MMM ... Fuck .... Merry Christmas to me
6627,Michela43156510,31-01-18 23:19,1,122552,124,1,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over ‹¨«1million to give away ! ppt150x3+normal text rate box403 w1t1jy
45125,Alessan43759658,31-01-18 23:15,0,106900,29,0,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
7243,lucsaltarelli,31-03-10 0:18,27,29316,84,0,Are you available for soiree on June 3rd?
9244,MarcoPerfetti2,31-01-18 23:17,0,305119,151,1,Urgent Please call 09066612661 from landline. ‹¨«5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ‹¨«‹¨«‹¨«
26842,laksdzz,25-06-14 8:12,0,182869,18,0,Dont you have message offer
22473,Nino44690502,10-12-17 23:31,7,57431,296,0,I'll probably be around mu a lot
2649,Box99ShopOnline,31-01-18 23:10,13,214124,126,1,U are subscribed to the best Mobile Content Service in the UK for ‹¨«3 per 10 days until you send STOP to 82324. Helpline 08706091795
12219,sara83074368,31-01-18 23:14,0,45843,110,0,Waiting for your call.
40836,Andrea62729561,31-01-18 23:12,0,173238,64,0,\ER
47236,Marco33492187,31-01-18 23:10,3,35833,123,0,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min"
30688,Fabio69752910,24-09-17 22:06,0,144066,184,0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
42280,Govo08681448,12-01-18 11:22,0,171861,30,0,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
26067,umrancakmakci29,31-01-18 23:10,1,70587,72,0,Should I tell my friend not to come round til like  &lt;#&gt; ish?
24466,Cetty72957464,31-01-18 23:08,0,44649,155,0,U sure u can't take any sick time?
34923,LuciaBusato1,31-01-18 23:06,0,116547,93,0,"Yeah I am, so I'll leave maybe 7ish?"
45505,mafeis6,31-01-18 23:00,0,105359,82,1,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
8254,Matteozorzi21,31-01-18 23:02,0,66311,62,0,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...
38815,moccipino2,31-01-18 22:55,1,206681,89,0,"Goodmorning, today i am late for 2hrs. Because of back pain."
46079,alenardone,16-03-09 14:41,13047,364816,1639,0,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
40431,g_videogame,31-01-18 22:55,6,81926,80,0,"Its ok, called mom instead have fun"
4326,amos17305140,31-01-18 22:54,0,56449,80,1,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
38672,ptrz1970,31-01-18 22:46,0,25482,109,0,"Yep, at derek's house now, see you Sunday &lt;3"
22520,SamuCattaneo,12-03-12 20:43,62,24286,227,1,TBS/PERSOLVO. been chasing us since Sept for‹¨«38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.
28497,Laura97100553,31-01-18 22:18,1,255542,13,0,"Are you being good, baby? :)"
2991,BiderAlessandro,12-01-15 11:14,23,42079,153,0,Ok i am on the way to railway
37407,gabri_pasini,31-01-16 20:15,4,46710,47,0,R we still meeting 4 dinner tonight?
7376,driko00367173,31-01-18 22:39,0,88516,146,0,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday."
